interval_id,minimum_type,start_n,end_n,width,T,position,left_neighbor_T,right_neighbor_T
PILOT-A,weak,95350,95350,1,13,interior,20,21
PILOT-A,strict,95354,95354,1,11,interior,14,22
PILOT-A,weak,95354,95354,1,11,interior,14,22
PILOT-A,strict,95357,95357,1,11,interior,12,26
PILOT-A,weak,95357,95357,1,11,interior,12,26
PILOT-A,strict,95360,95360,1,15,interior,24,21
PILOT-A,weak,95360,95360,1,15,interior,24,21
PILOT-A,strict,95363,95363,1,17,interior,26,24
PILOT-A,weak,95363,95363,1,17,interior,26,24
PILOT-A,strict,95365,95365,1,11,interior,24,23
PILOT-A,weak,95365,95365,1,11,interior,24,23
PILOT-A,strict,95369,95369,1,14,interior,21,27
PILOT-A,weak,95369,95369,1,14,interior,21,27
PILOT-A,strict,95371,95371,1,19,interior,27,21
PILOT-A,weak,95371,95371,1,19,interior,27,21
PILOT-A,strict,95374,95374,1,15,interior,25,17
PILOT-A,weak,95374,95374,1,15,interior,25,17
PILOT-A,strict,95378,95378,1,12,interior,18,31
PILOT-A,weak,95378,95378,1,12,interior,18,31
PILOT-A,strict,95380,95380,1,11,interior,31,12
PILOT-A,weak,95380,95380,1,11,interior,31,12
PILOT-A,strict,95384,95384,1,13,interior,22,19
PILOT-A,weak,95384,95384,1,13,interior,22,19
PILOT-A,strict,95387,95387,1,15,interior,18,24
PILOT-A,weak,95387,95387,1,15,interior,18,24
PILOT-A,strict,95389,95389,1,13,interior,24,21
PILOT-A,weak,95389,95389,1,13,interior,24,21
PILOT-A,weak,95391,95391,1,21,interior,21,25
PILOT-A,strict,95393,95393,1,16,interior,25,23
PILOT-A,weak,95393,95393,1,16,interior,25,23
PILOT-A,strict,95395,95395,1,19,interior,23,20
PILOT-A,weak,95395,95395,1,19,interior,23,20
PILOT-A,strict,95398,95398,1,9,interior,21,18
PILOT-A,weak,95398,95398,1,9,interior,21,18
PILOT-A,strict,95402,95402,1,12,interior,19,27
PILOT-A,weak,95402,95402,1,12,interior,19,27
PILOT-A,strict,95405,95405,1,13,interior,14,26
PILOT-A,weak,95405,95405,1,13,interior,14,26
PILOT-A,strict,95408,95408,1,9,interior,16,21
PILOT-A,weak,95408,95408,1,9,interior,16,21
PILOT-A,strict,95411,95411,1,18,interior,26,23
PILOT-A,weak,95411,95411,1,18,interior,26,23
PILOT-A,strict,95413,95413,1,18,interior,23,24
PILOT-A,weak,95413,95413,1,18,interior,23,24
PILOT-A,strict,95417,95417,1,15,interior,22,26
PILOT-A,weak,95417,95417,1,15,interior,22,26
PILOT-A,strict,95420,95420,1,18,interior,24,20
PILOT-A,weak,95420,95420,1,18,interior,24,20
PILOT-A,strict,95422,95422,1,9,interior,20,23
PILOT-A,weak,95422,95422,1,9,interior,20,23
PILOT-A,weak,95425,95425,1,16,interior,24,16
PILOT-A,weak,95426,95426,1,16,interior,16,26
PILOT-A,strict,95429,95429,1,17,interior,18,29
PILOT-A,weak,95429,95429,1,17,interior,18,29
PILOT-A,strict,95432,95432,1,17,interior,20,27
PILOT-A,weak,95432,95432,1,17,interior,20,27
PILOT-A,strict,95435,95435,1,13,interior,28,26
PILOT-A,weak,95435,95435,1,13,interior,28,26
PILOT-A,strict,95437,95437,1,14,interior,26,18
PILOT-A,weak,95437,95437,1,14,interior,26,18
PILOT-A,strict,95441,95441,1,17,interior,20,23
PILOT-A,weak,95441,95441,1,17,interior,20,23
PILOT-A,strict,95443,95443,1,15,interior,23,17
PILOT-A,weak,95443,95443,1,15,interior,23,17
PILOT-A,strict,95446,95446,1,15,interior,22,20
PILOT-A,weak,95446,95446,1,15,interior,22,20
PILOT-A,weak,95449,95449,1,11,interior,24,11
PILOT-A,weak,95450,95450,1,11,interior,11,25
PILOT-A,strict,95453,95453,1,13,interior,14,29
PILOT-A,weak,95453,95453,1,13,interior,14,29
PILOT-A,strict,95456,95456,1,14,interior,18,24
PILOT-A,weak,95456,95456,1,14,interior,18,24
PILOT-A,strict,95459,95459,1,16,interior,24,21
PILOT-A,weak,95459,95459,1,16,interior,24,21
PILOT-A,strict,95461,95461,1,15,interior,21,22
PILOT-A,weak,95461,95461,1,15,interior,21,22
PILOT-A,strict,95465,95465,1,10,interior,21,27
PILOT-A,weak,95465,95465,1,10,interior,21,27
PILOT-A,strict,95468,95468,1,18,interior,25,26
PILOT-A,weak,95468,95468,1,18,interior,25,26
PILOT-A,strict,95470,95470,1,9,interior,26,20
PILOT-A,weak,95470,95470,1,9,interior,26,20
PILOT-A,weak,95473,95473,1,15,interior,26,15
PILOT-A,weak,95474,95474,1,15,interior,15,23
PILOT-A,strict,95477,95477,1,12,interior,14,24
PILOT-A,weak,95477,95477,1,12,interior,14,24
PILOT-A,strict,95480,95480,1,13,interior,17,21
PILOT-A,weak,95480,95480,1,13,interior,17,21
PILOT-A,strict,95483,95483,1,17,interior,22,28
PILOT-A,weak,95483,95483,1,17,interior,22,28
PILOT-A,strict,95485,95485,1,14,interior,28,22
PILOT-A,weak,95485,95485,1,14,interior,28,22
PILOT-A,strict,95489,95489,1,17,interior,25,29
PILOT-A,weak,95489,95489,1,17,interior,25,29
PILOT-A,strict,95492,95492,1,21,interior,28,28
PILOT-A,weak,95492,95492,1,21,interior,28,28
PILOT-A,strict,95494,95494,1,13,interior,28,25
PILOT-A,weak,95494,95494,1,13,interior,28,25
PILOT-A,weak,95497,95497,1,14,interior,28,14
PILOT-A,weak,95498,95498,1,14,interior,14,26
PILOT-A,strict,95501,95501,1,13,interior,22,28
PILOT-A,weak,95501,95501,1,13,interior,22,28
PILOT-A,strict,95504,95504,1,19,interior,21,20
PILOT-A,weak,95504,95504,1,19,interior,21,20
PILOT-A,strict,95507,95507,1,18,interior,20,25
PILOT-A,weak,95507,95507,1,18,interior,20,25
PILOT-A,strict,95509,95509,1,19,interior,25,20
PILOT-A,weak,95509,95509,1,19,interior,25,20
PILOT-A,strict,95513,95513,1,18,interior,22,26
PILOT-A,weak,95513,95513,1,18,interior,22,26
PILOT-A,strict,95515,95515,1,20,interior,26,23
PILOT-A,weak,95515,95515,1,20,interior,26,23
PILOT-A,strict,95519,95519,1,15,interior,17,26
PILOT-A,weak,95519,95519,1,15,interior,17,26
PILOT-A,strict,95521,95521,1,15,interior,26,18
PILOT-A,weak,95521,95521,1,15,interior,26,18
PILOT-A,strict,95524,95524,1,12,interior,32,17
PILOT-A,weak,95524,95524,1,12,interior,32,17
PILOT-A,strict,95528,95528,1,11,interior,23,24
PILOT-A,weak,95528,95528,1,11,interior,23,24
PILOT-A,strict,95530,95530,1,14,interior,24,20
PILOT-A,weak,95530,95530,1,14,interior,24,20
PILOT-A,strict,95533,95533,1,15,interior,24,23
PILOT-A,weak,95533,95533,1,15,interior,24,23
PILOT-A,strict,95537,95537,1,17,interior,20,24
PILOT-A,weak,95537,95537,1,17,interior,20,24
PILOT-A,weak,95539,95539,1,22,interior,24,22
PILOT-A,weak,95540,95540,1,22,interior,22,23
PILOT-A,strict,95542,95542,1,14,interior,23,20
PILOT-A,weak,95542,95542,1,14,interior,23,20
PILOT-A,strict,95546,95546,1,12,interior,15,30
PILOT-A,weak,95546,95546,1,12,interior,15,30
PILOT-A,strict,95548,95548,1,12,interior,30,16
PILOT-A,weak,95548,95548,1,12,interior,30,16
PILOT-A,strict,95552,95552,1,14,interior,20,26
PILOT-A,weak,95552,95552,1,14,interior,20,26
PILOT-A,strict,95555,95555,1,17,interior,26,26
PILOT-A,weak,95555,95555,1,17,interior,26,26
PILOT-A,strict,95557,95557,1,17,interior,26,25
PILOT-A,weak,95557,95557,1,17,interior,26,25
PILOT-A,strict,95559,95559,1,21,interior,25,28
PILOT-A,weak,95559,95559,1,21,interior,25,28
PILOT-A,strict,95561,95561,1,14,interior,28,27
PILOT-A,weak,95561,95561,1,14,interior,28,27
PILOT-A,strict,95563,95563,1,18,interior,27,22
PILOT-A,weak,95563,95563,1,18,interior,27,22
PILOT-A,strict,95565,95565,1,19,interior,22,22
PILOT-A,weak,95565,95565,1,19,interior,22,22
PILOT-A,strict,95567,95567,1,18,interior,22,27
PILOT-A,weak,95567,95567,1,18,interior,22,27
PILOT-A,strict,95570,95570,1,12,interior,14,29
PILOT-A,weak,95570,95570,1,12,interior,14,29
PILOT-A,strict,95572,95572,1,12,interior,29,13
PILOT-A,weak,95572,95572,1,12,interior,29,13
PILOT-A,strict,95575,95575,1,17,interior,24,18
PILOT-A,weak,95575,95575,1,17,interior,24,18
PILOT-A,strict,95579,95579,1,20,interior,22,30
PILOT-A,weak,95579,95579,1,20,interior,22,30
PILOT-A,strict,95581,95581,1,15,interior,30,22
PILOT-A,weak,95581,95581,1,15,interior,30,22
PILOT-A,strict,95585,95585,1,16,interior,20,27
PILOT-A,weak,95585,95585,1,16,interior,20,27
PILOT-A,strict,95587,95587,1,17,interior,27,26
PILOT-A,weak,95587,95587,1,17,interior,27,26
PILOT-A,strict,95590,95590,1,16,interior,20,21
PILOT-A,weak,95590,95590,1,16,interior,20,21
PILOT-A,strict,95594,95594,1,13,interior,14,27
PILOT-A,weak,95594,95594,1,13,interior,14,27
PILOT-A,strict,95597,95597,1,11,interior,12,27
PILOT-A,weak,95597,95597,1,11,interior,12,27
PILOT-A,strict,95600,95600,1,12,interior,16,22
PILOT-A,weak,95600,95600,1,12,interior,16,22
PILOT-A,strict,95603,95603,1,20,interior,23,30
PILOT-A,weak,95603,95603,1,20,interior,23,30
PILOT-A,strict,95605,95605,1,13,interior,30,23
PILOT-A,weak,95605,95605,1,13,interior,30,23
PILOT-A,strict,95609,95609,1,16,interior,26,25
PILOT-A,weak,95609,95609,1,16,interior,26,25
PILOT-A,strict,95611,95611,1,19,interior,25,21
PILOT-A,weak,95611,95611,1,19,interior,25,21
PILOT-A,strict,95614,95614,1,13,interior,25,18
PILOT-A,weak,95614,95614,1,13,interior,25,18
PILOT-A,strict,95618,95618,1,12,interior,16,27
PILOT-A,weak,95618,95618,1,12,interior,16,27
PILOT-A,weak,95620,95620,1,13,interior,27,13
PILOT-A,weak,95621,95621,1,13,interior,13,25
PILOT-A,strict,95624,95624,1,15,interior,22,26
PILOT-A,weak,95624,95624,1,15,interior,22,26
PILOT-A,strict,95627,95627,1,16,interior,21,34
PILOT-A,weak,95627,95627,1,16,interior,21,34
PILOT-A,strict,95629,95629,1,16,interior,34,23
PILOT-A,weak,95629,95629,1,16,interior,34,23
PILOT-A,strict,95633,95633,1,17,interior,24,31
PILOT-A,weak,95633,95633,1,17,interior,24,31
PILOT-A,strict,95636,95636,1,20,interior,24,22
PILOT-A,weak,95636,95636,1,20,interior,24,22
PILOT-A,strict,95638,95638,1,11,interior,22,17
PILOT-A,weak,95638,95638,1,11,interior,22,17
PILOT-A,strict,95641,95641,1,12,interior,23,14
PILOT-A,weak,95641,95641,1,12,interior,23,14
PILOT-A,weak,95644,95644,1,18,interior,25,18
PILOT-A,weak,95645,95645,1,18,interior,18,26
PILOT-A,strict,95648,95648,1,13,interior,15,22
PILOT-A,weak,95648,95648,1,13,interior,15,22
PILOT-A,strict,95651,95651,1,13,interior,23,28
PILOT-A,weak,95651,95651,1,13,interior,23,28
PILOT-A,strict,95653,95653,1,19,interior,28,24
PILOT-A,weak,95653,95653,1,19,interior,28,24
PILOT-A,strict,95657,95657,1,17,interior,22,25
PILOT-A,weak,95657,95657,1,17,interior,22,25
PILOT-A,weak,95659,95659,1,18,interior,25,18
PILOT-A,weak,95660,95660,1,18,interior,18,22
PILOT-A,strict,95662,95662,1,13,interior,22,20
PILOT-A,weak,95662,95662,1,13,interior,22,20
PILOT-A,strict,95665,95665,1,11,interior,21,17
PILOT-A,weak,95665,95665,1,11,interior,21,17
PILOT-A,weak,95668,95668,1,15,interior,25,15
PILOT-A,weak,95669,95669,1,15,interior,15,24
PILOT-A,strict,95672,95672,1,15,interior,19,22
PILOT-A,weak,95672,95672,1,15,interior,19,22
PILOT-A,strict,95675,95675,1,16,interior,25,30
PILOT-A,weak,95675,95675,1,16,interior,25,30
PILOT-A,strict,95677,95677,1,10,interior,30,26
PILOT-A,weak,95677,95677,1,10,interior,30,26
PILOT-A,strict,95681,95681,1,11,interior,25,26
PILOT-A,weak,95681,95681,1,11,interior,25,26
PILOT-A,strict,95683,95683,1,14,interior,26,23
PILOT-A,weak,95683,95683,1,14,interior,26,23
PILOT-A,strict,95686,95686,1,13,interior,21,20
PILOT-A,weak,95686,95686,1,13,interior,21,20
PILOT-A,strict,95690,95690,1,11,interior,18,25
PILOT-A,weak,95690,95690,1,11,interior,18,25
PILOT-A,strict,95692,95692,1,8,interior,25,15
PILOT-A,weak,95692,95692,1,8,interior,25,15
PILOT-A,strict,95696,95696,1,13,interior,19,22
PILOT-A,weak,95696,95696,1,13,interior,19,22
PILOT-A,strict,95699,95699,1,18,interior,22,28
PILOT-A,weak,95699,95699,1,18,interior,22,28
PILOT-A,strict,95701,95701,1,14,interior,28,24
PILOT-A,weak,95701,95701,1,14,interior,28,24
PILOT-A,strict,95705,95705,1,17,interior,20,22
PILOT-A,weak,95705,95705,1,17,interior,20,22
PILOT-A,strict,95708,95708,1,20,interior,21,26
PILOT-A,weak,95708,95708,1,20,interior,21,26
PILOT-A,strict,95710,95710,1,11,interior,26,26
PILOT-A,weak,95710,95710,1,11,interior,26,26
PILOT-A,strict,95714,95714,1,14,interior,15,29
PILOT-A,weak,95714,95714,1,14,interior,15,29
PILOT-A,strict,95716,95716,1,12,interior,29,16
PILOT-A,weak,95716,95716,1,12,interior,29,16
PILOT-A,strict,95720,95720,1,17,interior,23,25
PILOT-A,weak,95720,95720,1,17,interior,23,25
PILOT-A,strict,95723,95723,1,12,interior,21,29
PILOT-A,weak,95723,95723,1,12,interior,21,29
PILOT-A,strict,95725,95725,1,15,interior,29,23
PILOT-A,weak,95725,95725,1,15,interior,29,23
PILOT-A,strict,95729,95729,1,12,interior,24,26
PILOT-A,weak,95729,95729,1,12,interior,24,26
PILOT-A,strict,95731,95731,1,19,interior,26,23
PILOT-A,weak,95731,95731,1,19,interior,26,23
PILOT-A,strict,95735,95735,1,12,interior,22,23
PILOT-A,weak,95735,95735,1,12,interior,22,23
PILOT-A,strict,95737,95737,1,16,interior,23,17
PILOT-A,weak,95737,95737,1,16,interior,23,17
PILOT-A,strict,95740,95740,1,11,interior,21,13
PILOT-A,weak,95740,95740,1,11,interior,21,13
PILOT-A,strict,95744,95744,1,15,interior,19,27
PILOT-A,weak,95744,95744,1,15,interior,19,27
PILOT-A,strict,95747,95747,1,18,interior,22,25
PILOT-A,weak,95747,95747,1,18,interior,22,25
PILOT-A,strict,95749,95749,1,10,interior,25,16
PILOT-A,weak,95749,95749,1,10,interior,25,16
PILOT-A,strict,95753,95753,1,16,interior,19,26
PILOT-A,weak,95753,95753,1,16,interior,19,26
PILOT-A,strict,95755,95755,1,17,interior,26,23
PILOT-A,weak,95755,95755,1,17,interior,26,23
PILOT-A,strict,95759,95759,1,13,interior,14,20
PILOT-A,weak,95759,95759,1,13,interior,14,20
PILOT-A,strict,95761,95761,1,9,interior,20,11
PILOT-A,weak,95761,95761,1,9,interior,20,11
PILOT-A,strict,95765,95765,1,14,interior,15,29
PILOT-A,weak,95765,95765,1,14,interior,15,29
PILOT-A,strict,95768,95768,1,13,interior,14,22
PILOT-A,weak,95768,95768,1,13,interior,14,22
PILOT-A,strict,95771,95771,1,18,interior,19,28
PILOT-A,weak,95771,95771,1,18,interior,19,28
PILOT-A,strict,95773,95773,1,12,interior,28,25
PILOT-A,weak,95773,95773,1,12,interior,28,25
PILOT-A,strict,95777,95777,1,15,interior,22,31
PILOT-A,weak,95777,95777,1,15,interior,22,31
PILOT-A,strict,95779,95779,1,20,interior,31,21
PILOT-A,weak,95779,95779,1,20,interior,31,21
PILOT-A,strict,95782,95782,1,17,interior,19,18
PILOT-A,weak,95782,95782,1,17,interior,19,18
PILOT-A,weak,95785,95785,1,15,interior,28,15
PILOT-A,weak,95786,95786,1,15,interior,15,25
PILOT-A,strict,95789,95789,1,11,interior,20,28
PILOT-A,weak,95789,95789,1,11,interior,20,28
PILOT-A,weak,95791,95791,1,19,interior,28,19
PILOT-A,weak,95792,95792,1,19,interior,19,24
PILOT-A,strict,95794,95794,1,21,interior,24,22
PILOT-A,weak,95794,95794,1,21,interior,24,22
PILOT-A,strict,95797,95797,1,14,interior,29,23
PILOT-A,weak,95797,95797,1,14,interior,29,23
PILOT-A,strict,95801,95801,1,13,interior,24,27
PILOT-A,weak,95801,95801,1,13,interior,24,27
PILOT-A,strict,95803,95803,1,20,interior,27,24
PILOT-A,weak,95803,95803,1,20,interior,27,24
PILOT-A,strict,95807,95807,1,17,interior,18,24
PILOT-A,weak,95807,95807,1,17,interior,18,24
PILOT-A,strict,95810,95810,1,14,interior,16,25
PILOT-A,weak,95810,95810,1,14,interior,16,25
PILOT-A,strict,95813,95813,1,13,interior,14,24
PILOT-A,weak,95813,95813,1,13,interior,14,24
PILOT-A,strict,95816,95816,1,7,interior,19,23
PILOT-A,weak,95816,95816,1,7,interior,19,23
PILOT-A,strict,95819,95819,1,19,interior,20,24
PILOT-A,weak,95819,95819,1,19,interior,20,24
PILOT-A,strict,95821,95821,1,13,interior,24,18
PILOT-A,weak,95821,95821,1,13,interior,24,18
PILOT-A,strict,95825,95825,1,15,interior,24,27
PILOT-A,weak,95825,95825,1,15,interior,24,27
PILOT-A,strict,95827,95827,1,16,interior,27,17
PILOT-A,weak,95827,95827,1,16,interior,27,17
PILOT-A,strict,95830,95830,1,15,interior,23,19
PILOT-A,weak,95830,95830,1,15,interior,23,19
PILOT-A,strict,95834,95834,1,14,interior,20,20
PILOT-A,weak,95834,95834,1,14,interior,20,20
PILOT-A,strict,95837,95837,1,12,interior,15,26
PILOT-A,weak,95837,95837,1,12,interior,15,26
PILOT-A,strict,95840,95840,1,12,interior,20,22
PILOT-A,weak,95840,95840,1,12,interior,20,22
PILOT-A,strict,95843,95843,1,12,interior,21,31
PILOT-A,weak,95843,95843,1,12,interior,21,31
PILOT-A,strict,95845,95845,1,16,interior,31,21
PILOT-A,weak,95845,95845,1,16,interior,31,21
PILOT-A,strict,95847,95847,1,20,interior,21,22
PILOT-A,weak,95847,95847,1,20,interior,21,22
PILOT-A,strict,95849,95849,1,14,interior,22,25
PILOT-A,weak,95849,95849,1,14,interior,22,25
PILOT-A,strict,95851,95851,1,17,interior,25,22
PILOT-A,weak,95851,95851,1,17,interior,25,22
PILOT-A,strict,95854,95854,1,14,interior,25,19
PILOT-A,weak,95854,95854,1,14,interior,25,19
PILOT-A,strict,95858,95858,1,15,interior,17,29
PILOT-A,weak,95858,95858,1,15,interior,17,29
PILOT-A,strict,95861,95861,1,14,interior,18,28
PILOT-A,weak,95861,95861,1,14,interior,18,28
PILOT-A,strict,95864,95864,1,16,interior,19,24
PILOT-A,weak,95864,95864,1,16,interior,19,24
PILOT-A,strict,95867,95867,1,14,interior,22,26
PILOT-A,weak,95867,95867,1,14,interior,22,26
PILOT-A,strict,95869,95869,1,13,interior,26,23
PILOT-A,weak,95869,95869,1,13,interior,26,23
PILOT-A,strict,95872,95872,1,17,interior,22,18
PILOT-A,weak,95872,95872,1,17,interior,22,18
PILOT-A,strict,95875,95875,1,18,interior,22,25
PILOT-A,weak,95875,95875,1,18,interior,22,25
PILOT-A,strict,95878,95878,1,11,interior,27,24
PILOT-A,weak,95878,95878,1,11,interior,27,24
PILOT-A,weak,95881,95881,1,11,interior,25,11
PILOT-A,weak,95882,95882,1,11,interior,11,33
PILOT-A,strict,95884,95884,1,13,interior,33,16
PILOT-A,weak,95884,95884,1,13,interior,33,16
PILOT-A,strict,95888,95888,1,17,interior,26,22
PILOT-A,weak,95888,95888,1,17,interior,26,22
PILOT-A,strict,95891,95891,1,20,interior,25,29
PILOT-A,weak,95891,95891,1,20,interior,25,29
PILOT-A,strict,95893,95893,1,14,interior,29,20
PILOT-A,weak,95893,95893,1,14,interior,29,20
PILOT-A,strict,95897,95897,1,12,interior,25,26
PILOT-A,weak,95897,95897,1,12,interior,25,26
PILOT-A,weak,95899,95899,1,21,interior,26,21
PILOT-A,weak,95900,95900,1,21,interior,21,21
PILOT-A,strict,95902,95902,1,9,interior,21,12
PILOT-A,weak,95902,95902,1,9,interior,21,12
PILOT-A,strict,95906,95906,1,14,interior,18,25
PILOT-A,weak,95906,95906,1,14,interior,18,25
PILOT-A,strict,95908,95908,1,7,interior,25,21
PILOT-A,weak,95908,95908,1,7,interior,25,21
PILOT-A,strict,95912,95912,1,16,interior,21,24
PILOT-A,weak,95912,95912,1,16,interior,21,24
PILOT-A,strict,95915,95915,1,18,interior,27,28
PILOT-A,weak,95915,95915,1,18,interior,27,28
PILOT-A,strict,95917,95917,1,13,interior,28,21
PILOT-A,weak,95917,95917,1,13,interior,28,21
PILOT-A,strict,95921,95921,1,9,interior,20,21
PILOT-A,weak,95921,95921,1,9,interior,20,21
PILOT-A,weak,95923,95923,1,19,interior,21,19
PILOT-A,weak,95924,95924,1,19,interior,19,19
PILOT-A,strict,95926,95926,1,14,interior,19,19
PILOT-A,weak,95926,95926,1,14,interior,19,19
PILOT-A,strict,95929,95929,1,15,interior,19,17
PILOT-A,weak,95929,95929,1,15,interior,19,17
PILOT-A,strict,95932,95932,1,17,interior,30,20
PILOT-A,weak,95932,95932,1,17,interior,30,20
PILOT-A,strict,95935,95935,1,14,interior,29,15
PILOT-A,weak,95935,95935,1,14,interior,29,15
PILOT-A,strict,95939,95939,1,17,interior,23,25
PILOT-A,weak,95939,95939,1,17,interior,23,25
PILOT-A,strict,95941,95941,1,17,interior,25,22
PILOT-A,weak,95941,95941,1,17,interior,25,22
PILOT-A,strict,95945,95945,1,16,interior,20,23
PILOT-A,weak,95945,95945,1,16,interior,20,23
PILOT-A,strict,95947,95947,1,15,interior,23,22
PILOT-A,weak,95947,95947,1,15,interior,23,22
PILOT-A,weak,95950,95950,1,17,interior,23,17
PILOT-A,weak,95951,95951,1,17,interior,17,23
PILOT-A,weak,95953,95953,1,15,interior,23,15
PILOT-A,weak,95954,95954,1,15,interior,15,26
PILOT-A,strict,95956,95956,1,12,interior,26,21
PILOT-A,weak,95956,95956,1,12,interior,26,21
PILOT-A,strict,95960,95960,1,14,interior,17,23
PILOT-A,weak,95960,95960,1,14,interior,17,23
PILOT-A,strict,95963,95963,1,20,interior,24,32
PILOT-A,weak,95963,95963,1,20,interior,24,32
PILOT-A,strict,95965,95965,1,11,interior,32,19
PILOT-A,weak,95965,95965,1,11,interior,32,19
PILOT-A,strict,95969,95969,1,16,interior,24,27
PILOT-A,weak,95969,95969,1,16,interior,24,27
PILOT-A,strict,95971,95971,1,16,interior,27,19
PILOT-A,weak,95971,95971,1,16,interior,27,19
PILOT-A,strict,95975,95975,1,13,interior,17,26
PILOT-A,weak,95975,95975,1,13,interior,17,26
PILOT-A,strict,95978,95978,1,10,interior,13,29
PILOT-A,weak,95978,95978,1,10,interior,13,29
PILOT-A,strict,95980,95980,1,14,interior,29,15
PILOT-A,weak,95980,95980,1,14,interior,29,15
PILOT-A,strict,95984,95984,1,14,interior,17,17
PILOT-A,weak,95984,95984,1,14,interior,17,17
PILOT-A,strict,95987,95987,1,20,interior,23,28
PILOT-A,weak,95987,95987,1,20,interior,23,28
PILOT-A,strict,95989,95989,1,13,interior,28,20
PILOT-A,weak,95989,95989,1,13,interior,28,20
PILOT-A,strict,95992,95992,1,17,interior,27,18
PILOT-A,weak,95992,95992,1,17,interior,27,18
PILOT-A,strict,95996,95996,1,16,interior,23,25
PILOT-A,weak,95996,95996,1,16,interior,23,25
PILOT-A,strict,95998,95998,1,9,interior,25,18
PILOT-A,weak,95998,95998,1,9,interior,25,18
PILOT-A,strict,96002,96002,1,8,interior,15,23
PILOT-A,weak,96002,96002,1,8,interior,15,23
PILOT-A,strict,96005,96005,1,6,interior,11,26
PILOT-A,weak,96005,96005,1,6,interior,11,26
PILOT-A,weak,96008,96008,1,17,interior,19,17
PILOT-A,weak,96009,96009,1,17,interior,17,20
PILOT-A,strict,96011,96011,1,16,interior,20,28
PILOT-A,weak,96011,96011,1,16,interior,20,28
PILOT-A,strict,96013,96013,1,14,interior,28,23
PILOT-A,weak,96013,96013,1,14,interior,28,23
PILOT-A,strict,96017,96017,1,20,interior,21,27
PILOT-A,weak,96017,96017,1,20,interior,21,27
PILOT-A,strict,96019,96019,1,18,interior,27,24
PILOT-A,weak,96019,96019,1,18,interior,27,24
PILOT-A,strict,96022,96022,1,19,interior,22,20
PILOT-A,weak,96022,96022,1,19,interior,22,20
PILOT-A,strict,96025,96025,1,10,interior,23,19
PILOT-A,weak,96025,96025,1,10,interior,23,19
PILOT-A,weak,96028,96028,1,13,interior,27,13
PILOT-A,weak,96029,96029,1,13,interior,13,28
PILOT-A,strict,96032,96032,1,12,interior,20,24
PILOT-A,weak,96032,96032,1,12,interior,20,24
PILOT-A,strict,96034,96034,1,20,interior,24,22
PILOT-A,weak,96034,96034,1,20,interior,24,22
PILOT-A,strict,96037,96037,1,11,interior,26,25
PILOT-A,weak,96037,96037,1,11,interior,26,25
