n,panel_role,rank,prime,all_obstruction_frequency,canonical_obstruction_frequency,losing_pair_count,coverage_numerator,coverage_denominator,coverage_decimal
240000048838,MATCHED_CONTROL,203,4590919,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,204,4857059,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,205,5516723,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,206,5860807,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,207,6573103,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,208,7066723,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,209,7237303,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,210,8660507,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,211,10252031,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,212,10360283,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,213,10750763,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,214,14475367,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,215,14914859,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,216,20712767,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,217,21906019,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,218,22204219,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,219,22224431,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,220,25542787,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,221,25552427,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,222,29274031,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,223,30178787,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,224,30666991,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,225,31209359,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,226,31217419,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,227,31720811,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,228,33753263,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,229,36753151,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,230,42120251,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,231,45359399,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,232,49850071,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,233,52445699,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,234,54206987,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,235,57932099,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,236,62271499,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,237,74035271,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,238,80428951,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,239,94067023,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,240,109589063,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,241,112231627,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,242,114066191,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,243,114487339,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,244,152866271,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,245,215053331,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,246,220586479,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,247,233937467,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,248,235539839,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,249,330090247,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,250,368957047,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,251,381436651,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,252,383386651,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,253,393442703,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,254,414709223,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,255,487304747,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,256,509726863,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,257,512820491,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,258,615380651,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,259,655736771,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,260,869563979,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,261,923879927,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,262,961257763,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,263,1037338879,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,264,1095317287,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,265,1153588643,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,266,1538183407,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,267,1599136787,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,268,1846153619,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,269,1874664079,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,270,2142421607,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,271,2514773567,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,272,2565060167,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,273,2815517843,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,274,2913738599,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,275,3062022907,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,276,3211041679,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,277,4773004111,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,278,5609876611,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,279,6649124659,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,280,6655906343,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,281,6666535163,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,282,6666668003,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,283,7650997667,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,284,7651323167,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,285,7796497963,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,286,7796550451,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,287,7999675451,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,288,7999676099,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,289,13068440639,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,290,15000002999,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,291,16876289467,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,292,19459092727,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,293,19967719027,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,294,20000004007,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,295,20948087639,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,296,20948245103,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,297,23987090867,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,298,23999845139,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,299,23999845451,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,300,24309478331,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,301,25924785763,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,302,26185308839,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,303,29993902579,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,304,29999407843,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,305,30000006079,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,306,38789045291,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,307,38982755171,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,308,39804670291,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,309,39806297891,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,310,39998380171,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,311,39999913511,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,312,40000007771,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,313,40000008031,1,0,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,314,59997570803,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,315,72928435003,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,316,119975610343,1,1,352,1,352,0.002840909090909
240000048838,MATCHED_CONTROL,317,120000024343,1,1,352,1,352,0.002840909090909
240000000728,MATCHED_CONTROL,1,3,127,127,349,127,349,0.363896848137536
240000000728,MATCHED_CONTROL,2,7,47,28,349,47,349,0.134670487106017
240000000728,MATCHED_CONTROL,3,11,35,22,349,35,349,0.100286532951289
240000000728,MATCHED_CONTROL,4,19,20,12,349,20,349,0.057306590257880
240000000728,MATCHED_CONTROL,5,23,14,8,349,14,349,0.040114613180516
240000000728,MATCHED_CONTROL,6,43,11,7,349,11,349,0.031518624641834
240000000728,MATCHED_CONTROL,7,31,10,5,349,10,349,0.028653295128940
240000000728,MATCHED_CONTROL,8,47,8,5,349,8,349,0.022922636103152
240000000728,MATCHED_CONTROL,9,59,7,3,349,7,349,0.020057306590258
240000000728,MATCHED_CONTROL,10,71,7,3,349,7,349,0.020057306590258
240000000728,MATCHED_CONTROL,11,79,6,4,349,6,349,0.017191977077364
240000000728,MATCHED_CONTROL,12,83,6,4,349,6,349,0.017191977077364
240000000728,MATCHED_CONTROL,13,107,5,2,349,5,349,0.014326647564470
240000000728,MATCHED_CONTROL,14,163,5,1,349,5,349,0.014326647564470
240000000728,MATCHED_CONTROL,15,179,5,2,349,5,349,0.014326647564470
240000000728,MATCHED_CONTROL,16,191,5,1,349,5,349,0.014326647564470
240000000728,MATCHED_CONTROL,17,67,4,1,349,4,349,0.011461318051576
240000000728,MATCHED_CONTROL,18,127,4,3,349,4,349,0.011461318051576
240000000728,MATCHED_CONTROL,19,131,4,1,349,4,349,0.011461318051576
240000000728,MATCHED_CONTROL,20,139,3,3,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,21,251,3,1,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,22,307,3,1,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,23,311,3,2,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,24,367,3,1,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,25,883,3,1,349,3,349,0.008595988538682
240000000728,MATCHED_CONTROL,26,103,2,1,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,27,211,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,28,431,2,2,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,29,443,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,30,499,2,1,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,31,719,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,32,743,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,33,839,2,1,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,34,1543,2,2,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,35,1979,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,36,12251,2,0,349,2,349,0.005730659025788
240000000728,MATCHED_CONTROL,37,151,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,38,167,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,39,199,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,40,227,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,41,239,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,42,271,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,43,283,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,44,379,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,45,383,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,46,419,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,47,523,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,48,587,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,49,599,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,50,619,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,51,631,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,52,643,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,53,647,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,54,659,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,55,691,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,56,739,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,57,751,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,58,811,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,59,823,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,60,827,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,61,859,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,62,947,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,63,983,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,64,1039,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,65,1123,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,66,1171,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,67,1187,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,68,1259,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,69,1307,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,70,1327,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,71,1447,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,72,1607,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,73,1831,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,74,1867,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,75,2347,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,76,2503,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,77,2543,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,78,2731,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,79,2767,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,80,2887,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,81,3019,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,82,3067,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,83,3163,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,84,3347,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,85,3371,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,86,3407,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,87,3499,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,88,3631,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,89,3943,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,90,4099,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,91,4243,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,92,4327,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,93,4447,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,94,4451,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,95,4463,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,96,4567,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,97,4603,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,98,4643,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,99,4723,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,100,4759,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,101,5011,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,102,5039,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,103,5231,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,104,5279,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,105,5527,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,106,6091,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,107,6551,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,108,6827,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,109,7151,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,110,7351,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,111,8191,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,112,9091,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,113,9851,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,114,10247,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,115,10271,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,116,11131,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,117,12791,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,118,12799,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,119,12907,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,120,13043,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,121,14251,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,122,14303,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,123,14771,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,124,14843,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,125,15091,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,126,15467,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,127,17911,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,128,18119,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,129,18211,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,130,18439,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,131,19427,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,132,21727,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,133,22039,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,134,22051,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,135,22511,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,136,22907,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,137,27883,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,138,28603,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,139,35171,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,140,39451,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,141,41659,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,142,49199,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,143,58403,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,144,70919,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,145,85819,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,146,89563,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,147,90227,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,148,95231,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,149,99871,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,150,102859,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,151,121259,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,152,127207,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,153,127807,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,154,138883,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,155,141079,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,156,141623,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,157,178259,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,158,189439,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,159,194839,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,160,197779,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,161,199999,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,162,200579,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,163,212183,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,164,231107,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,165,235783,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,166,251791,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,167,290531,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,168,300163,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,169,320239,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,170,321163,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,171,325987,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,172,329663,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,173,340619,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,174,367207,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,175,527699,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,176,528659,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,177,552011,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,178,553991,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,179,647327,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,180,932203,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,181,953399,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,182,995903,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,183,1162867,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,184,1239899,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,185,1260383,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,186,1263863,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,187,1375411,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,188,1459123,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,189,1672963,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,190,1737871,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,191,1748051,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,192,1939403,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,193,1955983,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,194,2102927,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,195,2151463,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,196,2300047,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,197,2319731,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,198,2331151,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,199,2503651,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,200,2599543,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,201,2806711,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,202,2957651,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,203,3229207,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,204,3445399,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,205,3635363,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,206,3658871,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,207,3837151,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,208,4278523,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,209,4358311,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,210,4364747,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,211,4596283,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,212,4641683,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,213,5154563,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,214,6674747,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,215,6831479,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,216,6952159,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,217,8016851,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,218,8389607,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,219,8539199,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,220,9231479,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,221,10982291,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,222,11793323,1,1,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,223,13963639,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,224,14035303,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,225,14610979,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,226,17266159,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,227,17389367,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,228,17926487,1,0,349,1,349,0.002865329512894
240000000728,MATCHED_CONTROL,229,18489971,1,0,349,1,349,0.002865329512894
